unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1670652000,2022-12-10 06:00:00,ETH/USD,1263.1,1265.7,1263.1,1265.4,67.55191709,85480.19588568601
1670666400,2022-12-10 10:00:00,ETH/USD,1265.7,1266.9,1265.1,1265.5,101.41381899,128339.187931845
1670680800,2022-12-10 14:00:00,ETH/USD,1268.1,1273.8,1267.0,1271.5,71.09617551,90398.787160965
1670695200,2022-12-10 18:00:00,ETH/USD,1267.4,1272.7,1267.3,1272.5,100.88718537,128378.943383325
1670709600,2022-12-10 22:00:00,ETH/USD,1267.9,1270.4,1267.3,1268.8,15.85609932,20118.218817216
1670724000,2022-12-11 02:00:00,ETH/USD,1271.6,1271.6,1270.3,1270.4,37.88196968,48125.254281472
1670738400,2022-12-11 06:00:00,ETH/USD,1275.7,1277.9,1274.2,1274.2,51.07199089,65075.930792038
1670752800,2022-12-11 10:00:00,ETH/USD,1271.6,1273.7,1270.9,1273.5,14.91401849,18993.002547015
1670767200,2022-12-11 14:00:00,ETH/USD,1272.7,1272.7,1269.2,1272.4,70.01067015,89081.57669886001
1670781600,2022-12-11 18:00:00,ETH/USD,1274.3,1279.7,1273.5,1279.0,65.53613914,83820.72196006001
1670796000,2022-12-11 22:00:00,ETH/USD,1265.0,1266.8,1256.8,1262.6,161.95492848,204484.292698848
1670810400,2022-12-12 02:00:00,ETH/USD,1257.1,1257.3,1243.2,1243.8,149.27092358,185663.174748804
1670824800,2022-12-12 06:00:00,ETH/USD,1247.7,1247.7,1246.0,1246.5,8.85600542,11039.01075603
1670839200,2022-12-12 10:00:00,ETH/USD,1252.6,1257.0,1251.4,1255.5,52.5477708,65973.7262394
1670853600,2022-12-12 14:00:00,ETH/USD,1247.1,1253.8,1247.1,1251.1,255.44980538,319593.251510918
1670868000,2022-12-12 18:00:00,ETH/USD,1255.0,1256.0,1252.5,1254.8,40.29886147,50567.01137255599
1670882400,2022-12-12 22:00:00,ETH/USD,1275.2,1276.5,1271.4,1272.5,376.31420358,478859.8240555501
1670896800,2022-12-13 02:00:00,ETH/USD,1267.6,1270.9,1266.2,1270.8,46.08488014,58564.665681912
1670911200,2022-12-13 06:00:00,ETH/USD,1272.5,1275.2,1267.1,1267.8,284.62332803,360845.455276434
1670925600,2022-12-13 10:00:00,ETH/USD,1279.5,1288.5,1275.2,1279.8,486.74729389,622939.186720422
1670940000,2022-12-13 14:00:00,ETH/USD,1338.6,1344.5,1332.1,1332.7,6923.21969697,9226574.89015192
1670954400,2022-12-13 18:00:00,ETH/USD,1306.1,1318.6,1304.6,1315.5,608.47736187,800451.969539985
1670968800,2022-12-13 22:00:00,ETH/USD,1318.4,1320.6,1315.0,1318.9,317.17246121,418318.759089869
1670983200,2022-12-14 02:00:00,ETH/USD,1320.4,1321.9,1317.1,1319.2,1061.21640495,1399956.68141004
1670997600,2022-12-14 06:00:00,ETH/USD,1320.9,1322.6,1318.8,1322.4,268.81242799,355477.55477397604
1671012000,2022-12-14 10:00:00,ETH/USD,1322.2,1324.1,1320.3,1323.3,298.37407389,394838.411978637
1671026400,2022-12-14 14:00:00,ETH/USD,1327.9,1342.0,1326.8,1340.8,434.09875834,582039.615182272
1671040800,2022-12-14 18:00:00,ETH/USD,1335.1,1352.2,1318.0,1333.8,1249.4351786,1666496.64121668
1671055200,2022-12-14 22:00:00,ETH/USD,1311.2,1314.5,1308.7,1311.7,145.26784558,190547.833047286
1671069600,2022-12-15 02:00:00,ETH/USD,1285.8,1291.8,1282.5,1291.6,554.95289262,716777.1561079919
1671084000,2022-12-15 06:00:00,ETH/USD,1290.6,1292.2,1289.5,1289.7,152.76263107,197017.96529097905
1671098400,2022-12-15 10:00:00,ETH/USD,1288.3,1288.6,1285.1,1287.1,98.59312502,126899.211213242
1671112800,2022-12-15 14:00:00,ETH/USD,1275.3,1277.4,1263.6,1269.6,692.1308699,878729.35242504
1671127200,2022-12-15 18:00:00,ETH/USD,1270.0,1272.0,1265.5,1272.0,217.25409446,276347.20815312
1671141600,2022-12-15 22:00:00,ETH/USD,1264.4,1265.1,1260.6,1263.3,263.66244757,333084.770015181
1671156000,2022-12-16 02:00:00,ETH/USD,1268.0,1272.7,1267.9,1270.0,327.39453946,415791.0651142
1671170400,2022-12-16 06:00:00,ETH/USD,1271.2,1271.4,1267.6,1271.4,167.84513949,213398.31034758603
1671184800,2022-12-16 10:00:00,ETH/USD,1213.2,1213.7,1206.6,1209.4,1351.35323809,1634326.6061460462
1671199200,2022-12-16 14:00:00,ETH/USD,1208.2,1218.3,1196.7,1215.4,948.65638788,1152996.973829352
1671213600,2022-12-16 18:00:00,ETH/USD,1194.1,1199.4,1193.1,1197.3,338.6363671,405449.32232883
1671228000,2022-12-16 22:00:00,ETH/USD,1195.0,1197.5,1170.5,1179.6,397.87433751,469332.568526796
1671242400,2022-12-17 02:00:00,ETH/USD,1170.0,1174.7,1162.3,1173.3,411.84096183,483213.000515139
1671256800,2022-12-17 06:00:00,ETH/USD,1177.5,1185.5,1174.3,1181.3,218.90163964,258588.506906732
1671271200,2022-12-17 10:00:00,ETH/USD,1177.3,1186.4,1175.4,1185.1,207.68036767,246122.003725717
1671285600,2022-12-17 14:00:00,ETH/USD,1178.1,1182.9,1177.1,1177.8,113.92867988,134185.199162664
1671300000,2022-12-17 18:00:00,ETH/USD,1174.6,1179.4,1173.6,1177.6,216.74145789,255234.740811264
1671314400,2022-12-17 22:00:00,ETH/USD,1178.7,1187.3,1176.4,1185.5,101.79797935,120681.504519425
1671328800,2022-12-18 02:00:00,ETH/USD,1182.2,1186.8,1182.2,1186.7,77.97252429,92529.994574943
1671343200,2022-12-18 06:00:00,ETH/USD,1187.4,1187.4,1183.6,1185.8,75.81630632,89902.97603425599
1671357600,2022-12-18 10:00:00,ETH/USD,1178.3,1181.8,1177.9,1180.6,36.82213575,43472.21346645
1671372000,2022-12-18 14:00:00,ETH/USD,1178.9,1179.7,1174.4,1175.2,43.21468654,50785.89962180801
1671386400,2022-12-18 18:00:00,ETH/USD,1178.5,1190.7,1176.2,1179.6,192.4412774,227003.73082104
1671400800,2022-12-18 22:00:00,ETH/USD,1182.4,1194.1,1182.4,1187.7,150.11620513,178293.016832901
1671415200,2022-12-19 02:00:00,ETH/USD,1190.6,1190.6,1182.2,1184.2,176.4783438,208985.65472796
1671429600,2022-12-19 06:00:00,ETH/USD,1179.0,1182.5,1178.5,1182.3,91.66411663,108374.485091649
1671444000,2022-12-19 10:00:00,ETH/USD,1184.8,1188.2,1183.6,1186.2,390.26956384,462937.756627008
1671458400,2022-12-19 14:00:00,ETH/USD,1182.6,1189.3,1178.1,1186.3,520.7360142,617749.13364546
1671472800,2022-12-19 18:00:00,ETH/USD,1173.3,1177.5,1167.7,1168.9,146.20119767,170894.579956463
1671487200,2022-12-19 22:00:00,ETH/USD,1175.2,1175.9,1150.6,1162.7,584.95984691,680132.8140022571
1671501600,2022-12-20 02:00:00,ETH/USD,1185.9,1197.0,1183.7,1192.5,237.28734465,282965.158495125
1671516000,2022-12-20 06:00:00,ETH/USD,1208.7,1213.6,1205.9,1213.1,173.11927038,210010.986897978
1671530400,2022-12-20 10:00:00,ETH/USD,1211.1,1211.3,1208.1,1208.2,65.79092524,79488.59587496801
1671544800,2022-12-20 14:00:00,ETH/USD,1210.9,1223.5,1204.2,1218.6,517.87469661,631082.105288946
1671559200,2022-12-20 18:00:00,ETH/USD,1212.7,1217.6,1209.7,1214.7,145.93018946,177261.40113706203
1671573600,2022-12-20 22:00:00,ETH/USD,1216.0,1217.4,1214.0,1215.6,223.38199555,271543.15379058
1671588000,2022-12-21 02:00:00,ETH/USD,1212.0,1212.8,1209.2,1210.4,184.56961781,223403.06539722404
1671602400,2022-12-21 06:00:00,ETH/USD,1210.8,1213.0,1210.1,1211.4,188.84981645,228772.66764753
1671616800,2022-12-21 10:00:00,ETH/USD,1215.5,1219.0,1214.3,1216.7,386.9187019,470763.98460173
1671631200,2022-12-21 14:00:00,ETH/USD,1215.1,1221.7,1206.8,1211.2,610.77335,739768.6815200001
1671645600,2022-12-21 18:00:00,ETH/USD,1211.2,1212.7,1209.0,1209.7,105.18573131,127243.179165707
1671660000,2022-12-21 22:00:00,ETH/USD,1211.7,1211.9,1209.7,1209.8,72.43094978,87626.963043844
1671674400,2022-12-22 02:00:00,ETH/USD,1212.6,1214.7,1211.8,1214.5,78.07941445,94827.448849525
1671688800,2022-12-22 06:00:00,ETH/USD,1210.9,1212.1,1210.2,1211.1,104.70127595,126803.71530304498
1671703200,2022-12-22 10:00:00,ETH/USD,1218.5,1220.6,1217.0,1217.3,103.11130106,125517.386780338
1671717600,2022-12-22 14:00:00,ETH/USD,1210.2,1211.3,1190.2,1192.0,1465.09703745,1746395.6686404
1671732000,2022-12-22 18:00:00,ETH/USD,1187.3,1191.0,1185.9,1188.9,134.94864854,160440.448249206
1671746400,2022-12-22 22:00:00,ETH/USD,1214.9,1218.9,1213.2,1215.5,148.19996769,180137.060727195
1671760800,2022-12-23 02:00:00,ETH/USD,1217.1,1227.7,1215.6,1224.5,168.32325339,206111.82377605492
1671775200,2022-12-23 06:00:00,ETH/USD,1221.1,1222.8,1219.8,1221.3,99.17672657,121124.536159941
1671789600,2022-12-23 10:00:00,ETH/USD,1219.6,1226.4,1219.0,1224.3,251.29691491,307662.812924313
1671804000,2022-12-23 14:00:00,ETH/USD,1220.7,1221.7,1212.6,1215.2,173.60566836,210965.608191072
1671818400,2022-12-23 18:00:00,ETH/USD,1218.8,1221.0,1217.8,1218.6,44.9646377,54793.90750121999
1671832800,2022-12-23 22:00:00,ETH/USD,1221.7,1221.7,1218.0,1218.3,24.93767849,30381.573704367
1671847200,2022-12-24 02:00:00,ETH/USD,1215.8,1217.4,1215.8,1216.7,27.62077351,33606.195129617
1671861600,2022-12-24 06:00:00,ETH/USD,1216.7,1216.9,1214.6,1216.9,82.17014586,99992.850497034
1671876000,2022-12-24 10:00:00,ETH/USD,1218.3,1218.5,1217.9,1218.0,39.95876456,48669.77523408
1671890400,2022-12-24 14:00:00,ETH/USD,1218.1,1219.4,1217.8,1218.6,80.31796305,97875.46977273
1671904800,2022-12-24 18:00:00,ETH/USD,1220.4,1221.9,1219.7,1221.8,36.10677846,44115.261922428
1671919200,2022-12-24 22:00:00,ETH/USD,1218.7,1220.0,1217.8,1218.6,39.3753919,47982.85256933999
1671933600,2022-12-25 02:00:00,ETH/USD,1221.9,1222.1,1219.9,1220.2,54.46532994,66458.595592788
1671948000,2022-12-25 06:00:00,ETH/USD,1218.7,1219.3,1218.0,1219.3,67.73069341,82584.034474813
1671962400,2022-12-25 10:00:00,ETH/USD,1221.2,1221.2,1218.2,1218.9,69.2153522,84366.59279658001
1671976800,2022-12-25 14:00:00,ETH/USD,1218.2,1218.3,1197.7,1214.3,522.74472572,634768.920441796
1671991200,2022-12-25 18:00:00,ETH/USD,1209.0,1210.3,1208.2,1209.0,38.29188618,46294.89039162
1672005600,2022-12-25 22:00:00,ETH/USD,1219.3,1222.1,1216.0,1217.3,97.12244011,118227.146345903
1672020000,2022-12-26 02:00:00,ETH/USD,1221.7,1223.7,1219.8,1221.7,107.63862518,131502.108382406
1672034400,2022-12-26 06:00:00,ETH/USD,1219.9,1220.4,1218.3,1218.9,38.4026133,46808.94535137
1672048800,2022-12-26 10:00:00,ETH/USD,1219.2,1222.9,1219.0,1219.7,137.80667714,168082.804107658
1672063200,2022-12-26 14:00:00,ETH/USD,1215.5,1217.1,1214.4,1216.5,107.35857895,130601.711292675
1672077600,2022-12-26 18:00:00,ETH/USD,1214.8,1215.1,1212.9,1213.7,172.60368042,209489.086925754
1672092000,2022-12-26 22:00:00,ETH/USD,1216.7,1218.9,1216.2,1218.6,46.66271866,56863.188959076
1672106400,2022-12-27 02:00:00,ETH/USD,1223.2,1225.3,1223.2,1224.6,72.19450646,88409.392610916
1672120800,2022-12-27 06:00:00,ETH/USD,1222.8,1224.2,1221.8,1224.1,42.98433975,52617.13028797499
1672135200,2022-12-27 10:00:00,ETH/USD,1222.0,1223.3,1220.1,1221.1,112.0932396,136877.05487556
1672149600,2022-12-27 14:00:00,ETH/USD,1217.2,1218.6,1204.9,1209.5,375.55421765,454232.826247675
1672164000,2022-12-27 18:00:00,ETH/USD,1206.7,1207.5,1204.6,1205.9,442.35905816,533440.7882351441
1672178400,2022-12-27 22:00:00,ETH/USD,1210.8,1214.0,1210.2,1210.9,93.81046478,113595.09180210202
1672192800,2022-12-28 02:00:00,ETH/USD,1209.0,1210.4,1205.7,1205.7,80.75733594,97369.119942858
1672207200,2022-12-28 06:00:00,ETH/USD,1190.1,1194.2,1189.4,1193.4,178.5193201,213044.95660734
1672221600,2022-12-28 10:00:00,ETH/USD,1195.5,1197.6,1194.3,1196.0,187.66173224,224443.43175904
1672236000,2022-12-28 14:00:00,ETH/USD,1194.6,1207.4,1190.6,1204.1,944.03615289,1136713.931694849
1672250400,2022-12-28 18:00:00,ETH/USD,1196.0,1199.8,1195.4,1195.8,800.65606872,957424.526975376
1672264800,2022-12-28 22:00:00,ETH/USD,1186.8,1188.4,1183.4,1185.1,157.41404515,186551.384907265
1672279200,2022-12-29 02:00:00,ETH/USD,1190.6,1191.5,1186.2,1190.6,162.50439135,193477.72834131
1672293600,2022-12-29 06:00:00,ETH/USD,1194.5,1194.7,1192.7,1193.5,132.96329776,158691.69587656
1672308000,2022-12-29 10:00:00,ETH/USD,1199.2,1199.9,1196.4,1198.9,41.42921051,49669.480480439
1672322400,2022-12-29 14:00:00,ETH/USD,1200.1,1204.4,1199.0,1201.4,233.27892427,280261.29961797805
1672336800,2022-12-29 18:00:00,ETH/USD,1197.1,1199.4,1195.3,1199.2,87.28151946,104667.998136432
1672351200,2022-12-29 22:00:00,ETH/USD,1194.8,1202.1,1194.2,1197.7,83.35851525,99838.493714925
1672365600,2022-12-30 02:00:00,ETH/USD,1195.4,1199.7,1194.9,1196.6,157.48580412,188447.513209992
1672380000,2022-12-30 06:00:00,ETH/USD,1193.2,1195.0,1192.5,1193.4,34.40288762,41056.406085708
1672394400,2022-12-30 10:00:00,ETH/USD,1192.3,1192.8,1190.4,1190.4,57.88785068,68909.697449472
1672408800,2022-12-30 14:00:00,ETH/USD,1190.5,1193.0,1181.1,1188.8,475.36122602,565109.425492576
1672423200,2022-12-30 18:00:00,ETH/USD,1195.2,1198.0,1193.5,1197.8,140.50671429,168298.942376562
1672437600,2022-12-30 22:00:00,ETH/USD,1198.7,1199.2,1196.9,1197.5,47.42850922,56795.63979095
1672452000,2022-12-31 02:00:00,ETH/USD,1196.1,1196.8,1195.2,1195.9,48.7441035,58293.073375650005
1672466400,2022-12-31 06:00:00,ETH/USD,1192.6,1194.7,1192.5,1194.6,25.78765982,30805.938420972
1672480800,2022-12-31 10:00:00,ETH/USD,1196.0,1199.6,1196.0,1198.2,218.94301907,262337.525449674
1672495200,2022-12-31 14:00:00,ETH/USD,1200.6,1207.6,1199.9,1202.4,214.36487858,257752.330004592
1672509600,2022-12-31 18:00:00,ETH/USD,1200.3,1200.3,1198.6,1198.6,74.52341257,89323.762306402
1672524000,2022-12-31 22:00:00,ETH/USD,1199.3,1199.9,1193.1,1195.6,55.22111736,66022.36791561599
1672538400,2023-01-01 02:00:00,ETH/USD,1194.2,1195.9,1193.4,1194.7,42.77323883,51101.188430201
1672552800,2023-01-01 06:00:00,ETH/USD,1193.5,1194.4,1193.0,1194.0,21.68081597,25886.89426818
1672567200,2023-01-01 10:00:00,ETH/USD,1195.5,1196.4,1194.7,1196.4,50.81893159,60799.769754276
1672581600,2023-01-01 14:00:00,ETH/USD,1194.7,1195.1,1193.8,1193.8,18.43923395,22012.75748951
1672596000,2023-01-01 18:00:00,ETH/USD,1200.1,1202.2,1200.1,1200.5,37.37659457,44870.60178128501
1672610400,2023-01-01 22:00:00,ETH/USD,1202.4,1202.7,1199.9,1200.5,44.48081894,53399.22313747
1672624800,2023-01-02 02:00:00,ETH/USD,1194.8,1196.6,1194.0,1196.4,35.86798197,42912.453628908006
1672639200,2023-01-02 06:00:00,ETH/USD,1201.7,1203.1,1200.0,1201.1,61.0553551,73333.58701060999
1672653600,2023-01-02 10:00:00,ETH/USD,1216.9,1222.9,1216.4,1217.5,83.35999891,101490.798672925
1672668000,2023-01-02 14:00:00,ETH/USD,1214.4,1217.5,1214.4,1215.8,118.62266162,144221.431997596
1672682400,2023-01-02 18:00:00,ETH/USD,1216.8,1218.7,1216.4,1217.3,96.92083273,117981.729682229
1672696800,2023-01-02 22:00:00,ETH/USD,1219.4,1219.6,1212.4,1214.9,127.19466829,154528.80250552102
1672711200,2023-01-03 02:00:00,ETH/USD,1213.2,1215.3,1213.0,1214.2,27.59722998,33508.556641716
1672725600,2023-01-03 06:00:00,ETH/USD,1217.6,1219.5,1216.3,1216.6,134.50623722,163640.288201852
1672740000,2023-01-03 10:00:00,ETH/USD,1217.5,1218.5,1215.6,1215.6,157.97976285,192040.19972046
1672754400,2023-01-03 14:00:00,ETH/USD,1216.1,1218.8,1206.7,1210.1,394.56535235,477463.532878735
1672768800,2023-01-03 18:00:00,ETH/USD,1208.1,1208.8,1206.4,1207.4,222.07058777,268128.027673498
1672783200,2023-01-03 22:00:00,ETH/USD,1211.3,1212.6,1210.0,1212.3,29.68384736,35985.728154528
1672797600,2023-01-04 02:00:00,ETH/USD,1224.0,1233.2,1224.0,1232.3,252.44529818,311088.340947214
